Roam Bangkok to Singapore,14,"Bliss out on world-class beaches in exotic southern Thailand before cooling off in the Cameron Highlands of Malaysia. This two-week tour will introduce you to three diverse nations—and three of the region’s most vibrant cities. Sample street food or hit Bangkok’s clubs with other travellers your own age—so you can be sure to get down with those that’ll keep up. With your hotel and transport arranged by our CEOs, you can concentrate on choosing your own adventure—pack your trip with everything you want—and nothing you don't.","[""Chill Out"", ""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATRM.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/malaysia/ATRM/ATRM_banner_thailand_palace_statue.jpg,"[[""MY"", ""Malaysia""], [""TH"", ""Thailand""], [""SG"", ""Singapore""]]"
Bangkok to Singapore on a Shoestring,14,"Bliss out on world-class beaches in exotic southern Thailand before cooling off in the Cameron Highlands of Malaysia. This 2-week tour will introduce you to three diverse nations—and three of the region’s most vibrant cities. Sample street food or hit Bangkok’s clubs with other travellers your own age—so you can be sure to get down with those that’ll keep up. With your hotel and transport arranged by our CEOs, you can concentrate on choosing your own adventure: pack your trip with everything you want and nothing you don't.","[""Chill Out"", ""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Top Seller"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ATRM.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATRM/ATRM-Thailand%20Bangkok%20Khaosan%20Road%20Eating%20Bugs%20Travellers%20Shereen%20Paul-Jordan%20Lloyd%202013-IMG06366%20Processed%20Lg%20RGB.jpg,"[[""MY"", ""Malaysia""], [""TH"", ""Thailand""], [""SG"", ""Singapore""]]"
Roam Thailand,16,"Perfect for those looking to experience Northern Thailand’s cultural treasures and the natural beauty of its southern islands. This 16-day trip will help you get off the beaten path with a trek to the region’s hilltribes but will remain flexible enough to suit all tastes. From the lush hills of the north, stitched through with the diverse colours of its hilltribes, to the soft sands of the south and the glorious chaos of Bangkok, Thailand will leave you captivated.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Kayak/Canoe"", ""Culture/History"", ""Yolo"", ""Basic"", ""3"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATRT.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATRT/ATRT_banner_thailand_weaving.jpg,"[[""TH"", ""Thailand""]]"
Thailand on a Shoestring,16,"Perfect for those looking to experience Northern Thailand’s cultural treasures and the natural beauty of its southern islands. This 16-day trip will help you get off the beaten path with a trek to the region’s hilltribes but remains flexible enough to suit all tastes. From the lush hills of the north, stitched through with the diverse colours of its hilltribes, to the soft sands of the south and the glorious chaos of Bangkok, Thailand will leave you captivated.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Kayak/Canoe"", ""Culture/History"", ""Yolo"", ""Basic"", ""3"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ATRT.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATRT/ATRT-Thailand%20Chang%20Mai%20Waterfall%20Swim%20Travellers%20Jorja%20Shereen%20Mroueh%202013-HN1A4443%20Processed%20Lg%20RGB.jpg,"[[""TH"", ""Thailand""]]"
Sailing Thailand - Phuket to Phuket,7,"Go island-hopping in Thailand and experience some of the best snorkelling in the world. Enjoy a week aboard our sailing catamaran and discover what makes Thailand special. With an experienced captain navigating the southern islands, you’ll drop anchor at highlights and secret spots perfect for a swim. Work up an appetite snorkelling, dine on Thai cuisine and sleep moored under the stars. This trip is perfect on its own or as an add-on with our other Thai adventures.","[""Chill Out"", ""Yacht-based Adventures"", ""Wildlife/Nature"", ""Marine"", ""Standard"", ""2"", ""Top Seller""]",Phuket,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATSA.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATSA/ATSA-Thailand%20Sailing%20Catamaran%20At%20Sea%20Beach-Dream%20Yacht%20Charter%202013-IMG1370%20Lg%20RGB.jpg,"[[""TH"", ""Thailand""]]"
Southeast Asia in Depth,41,"Get off the beaten path and head right into the wonders of Southeast Asia. On this best-of collection of Bangkok, Bali, Sumatra and more, we’ll see some of the most famous tourist areas as well as little-known marvels. With days spent on boat trips and sunny beaches and evenings full of bonding with new friends as you enjoy the city nightlife, your schedule will be so full that the 41 days will fly by.","[""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""3"", ""New Trips"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATSE.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/cambodia/ATCM/ATCM-Cambodia%20Siem%20Reap%20Angkor%20Wat%20Travellers%20Group%20CEO%20Yolo-Shereen%20Mroueh%202013-HN1A9224%20Processed%20Lg%20RGB.jpg,"[[""ID"", ""Indonesia""], [""MY"", ""Malaysia""], [""TH"", ""Thailand""], [""SG"", ""Singapore""]]"
Sailing Thailand - Koh Phi Phi to Phuket,4,"The perfect add-on to any Thailand adventure, this four-day sailing trip allows you to escape the crowds, tucking into hidden bays and pristine beaches on Thailand's western coast. Snorkel in crystal-clear waters and dine on freshly prepared local delicacies. Beginning in Koh Phi Phi Leh – made famous by the movie ""The Beach"" – our G Adventures exclusive 14-passenger catamaran is the perfect home for relaxing and enjoying these stunning islands.","[""Chill Out"", ""Yacht-based Adventures"", ""Wildlife/Nature"", ""Marine"", ""Standard"", ""2""]",Phi Phi Island,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATSH.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATSH/ATSH-Thailand%20Sailing%20Catamaran%20At%20Sea-Dream%20Yacht%20Charter%202013-IMG1330%20Lg%20RGB.jpg,"[[""TH"", ""Thailand""]]"
Sailing Thailand - Phuket to Koh Phi Phi,4,"Snorkel in hidden bays, laze on pristine beaches, and feast on tantalizing Thai cuisine prepared by a local chef. Get away from it all aboard a small private catamaran on a four-day voyage through some of Thailand's most alluring islands. This is a perfect add-on to our other Thailand trips or a serene escape from the crowds of Phuket.","[""Chill Out"", ""Yacht-based Adventures"", ""Wildlife/Nature"", ""Marine"", ""Standard"", ""2""]",Phuket,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATSK.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATSK/Thailand-Koh-Phi-Phi-Maya-Bay-Longtail-ATSK.jpg,"[[""TH"", ""Thailand""]]"
Thai Sailing Adventure - Koh Samui to Koh Samui,7,"Strapping on your snorkelling mask and cutting through the turquoise water in pursuit of exotic fish around fragile reefs and watching the sunset from the deck of your sailing catamaran—this is Thailand! Discover the excitement of the Gulf of Thailand on this convenient one-week adventure. With an experienced captain navigating the southern islands, you’ll drop anchor at national parks and Koh Phangan for incredible wildlife—and great nightlife, too. Work up an appetite snorkelling, then dine on Thai cuisine and sleep moored under the stars.","[""Photography"", ""Chill Out"", ""Yacht-based Adventures"", ""Wildlife/Nature"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Koh Samui,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATSM.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATSM/ATNK_thai_sailing.jpg,"[[""TH"", ""Thailand""]]"
Thai Sailing Adventure - Koh Samui to Koh Tao,4,"Perfect on its own or as an add-on to our other Thai adventures, this compact four-day sailing adventure will give you a delicious taste of the Gulf of Thailand's stunning islands. From the incredible sands and convenient joining point of Koh Samui, you'll discover incredible rock formations in Koh Ang Thong National Park and have the chance to further explore the beautiful scenery on snorkelling and hiking excursions. Your sailing catamaran is designed for comfort and its deck is perfect for relaxing with a cold drink after a full day of swimming and sun.","[""Photography"", ""Chill Out"", ""Yacht-based Adventures"", ""Wildlife/Nature"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Koh Samui,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATSO.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATSO/ATNK_thai_sailing.jpg,"[[""TH"", ""Thailand""]]"
Southern Thailand Sojourn,9,"From Bangkok nightclubs that never close to laidback beachside drinks on Koh Tao, experience the energy of southern Thailand. Hike through the magnificent lowland rainforest of Khao Sok National Park, where tigers still roam, or laze in a riverside hammock. This is your trip—so tread your own path. With an expert CEO leading the way, you're free to snorkel beautiful coral reefs or work on your tan. Enjoy the best of the beachside sun and backpacker nightlife in nine amazing days.","[""Wildlife/Nature"", ""Kayak/Canoe"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATSS.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATSS/ATSS_banner_thailand_milan_island_fish.jpg,"[[""TH"", ""Thailand""]]"
Thai Sailing Adventure - Koh Tao to Koh Samui,4,"See for yourself why Thailand is known as the 'Land of Smiles' as you uncover the beauty and excitement of the Gulf of Thailand's scenic islands. From Koh Tao, famous for its calm snorkelling waters to the legendary full moon parties of Koh Phangan, this compact four-day sailing adventure offers a taste of Thailand's magical wildlife, nightlife and culinary delights. Perfect on its own or as an add-on with our other Thai adventures, this trip ends on popular Koh Samui.  So grab a cold drink and experience beautiful Thai scenery from the comfort of a sailing catamaran.","[""Photography"", ""Chill Out"", ""Yacht-based Adventures"", ""Wildlife/Nature"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Koh Tao,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATST.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATST/ATNK_thai_sailing.jpg,"[[""TH"", ""Thailand""]]"
Highlights of Thailand,8,"It’s difficult to fit all the varied experiences of northern Thailand into just one week but we found a way. Through a combination of flights, boats, overnight trains and the omnipresent tuk tuk, travellers need not sacrifice cultural activities and inspiring sites on this comfort-focused trip. Experience golden monasteries, cooking classes and thriving night markets as well as the sobering 'Death Railway', where legions of POWs met a cruel fate in World War II. Prepare to return home a different person.","[""Culture/History"", ""Comfort"", ""Upgraded"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ATTC.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATND/ATND-golden-budah.jpg,"[[""TH"", ""Thailand""]]"
Thailand Discovery,17,"Get the best of Thailand's culture, sacred sites and beaches on this 17-day adventure. You'll take an unforgettable ride aboard an elephant, explore the north’s Golden Triangle and cycle the streets of ancient Sukhothai before heading south for peaceful island beaches. Depending on the season, you'll explore the perfect islands of the Andaman Sea or swim the incredible waters of Kho Tao and its neighbours. Whatever the season, this trip offers the classic Thai experience—a great combination of must-see highlights and free time to do you own thing.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATTD.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATTD/ATTD-Thailand%20Bangkok%20Tuk%20Tuk%20Inside%20Blue-Leo%20Tamburri%202010-IMGP0757%20Lg%20RGB.jpg,"[[""TH"", ""Thailand""]]"
Thailand Experience,20,"Marvel at beautiful Buddhist temples, share smiles with villagers during a remote hillside trek and dive into southern waters. This comprehensive 19-day tour gets you to the cultural heart of Thailand and its best beaches. After elephant rides and temple ruins, head south for a week of island-hopping in search of great snorkelling and cold drinks on the best beaches—whether you're relaxing in the warm Andaman or the stellar Gulf of Thailand depends on the time of year. Whatever the season, this trip is the perfect introduction to Thailand.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Rafting"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Merchandising"", ""New Trips"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATTE.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/india/ATTE/ATTE.jpg,"[[""TH"", ""Thailand""]]"
Thailand Family Adventure,10,Experience the riches of Thailand with its beautiful pagodas and palaces and meet the locals in hilltribe villages for memories that are real treasures. Dine on noodles in Bangkok and explore Chiang Mai's bustling night bazaar. This ten-day trip includes a helpful CEO to lead the way and take the hassle out of planning and organizing while still offering adventurous families an exciting cultural journey through this captivating kingdom.,"[""Wildlife/Nature"", ""Family"", ""Culture/History"", ""Family"", ""Upgraded"", ""2"", ""New Trips"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATTF.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATTF.jpg,"[[""TH"", ""Thailand""]]"
North & South Thailand Highlights,15,"The perfect mix of culture and beach, activities and relaxation, this 15-day adventure hits all the highlights. In the north, ponder the River Kwai, attend a cooking class for the secret to great curry and marvel at the ruins of Ayutthaya. Then hit the beach and unwind—Koh Samui and Krabi await with tropical weather, beach barbecues and thrilling nightlife. Through a combination of flights, boats and overnight trains, you can see a lot and still come away feeling rejuvenated.","[""Photography"", ""Chill Out"", ""Wildlife/Nature"", ""Kayak/Canoe"", ""Culture/History"", ""Comfort"", ""Upgraded"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ATTH.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATRA/ATRA-Thailand%20Chang%20Mai%20Elephant%20Ride%20Travellers%20Paul%20Jorja%20Taylor-Shereen%20Mroueh%202013-%20HN1A5999%20Processed%20Lg%20RGB.jpg,"[[""TH"", ""Thailand""]]"
Southern Thai Delights,8,"For years, travellers have made a beeline for the south of Thailand. This compact 1-week trip offers a convenient but unhurried way to experience the beautiful beaches and laid-back culture for yourself. Centred in the southern hotspots of Koh Samui and Krabi, relax on the beach or get busy on optional excursions—we make it easy to enjoy thrilling jungle treks and kayak excursions. And nothing is more inspiring than savouring a magnificent sunset on the beach—drink in hand, of course.","[""Photography"", ""Chill Out"", ""Wildlife/Nature"", ""Kayak/Canoe"", ""Comfort"", ""Upgraded"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ATTS.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATNE/ATNE-Thailand%20Chang%20Mai%20Hilltribe%20Cooking%20Traveller%20Haylee-Shereen%20Mroueh%202013-HN1A5350%20Processed%20Lg%20RGB.jpg,"[[""TH"", ""Thailand""]]"
Thailand Island Hopping,9,"Relax under swaying palm trees then jump into crystal-clear waters—spend nine days island-hopping through the best of Southern Thailand. This trip varies with the seasons to make sure you get the best weather to work on your tan. So it's either Krabi, island camping and the best of the west, or the east with Koh Tao's diving and laid-back Ko Phangan. Get geared up for adventure or unwind on the islands’ beaches—it’s your choice.","[""Wildlife/Nature"", ""Kayak/Canoe"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATTW.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATTW/ATTW_banner_thailand_ko_tao_boats.jpg,"[[""TH"", ""Thailand""]]"
Thailand & Angkor Wat Cultural Journey,14,"Just a few minutes into the bustle of Bangkok and you realize why Thailand is known as the 'Land of Smiles'. Explore the region’s charming temples, take a canal tour and enjoy a break from the fast pace of Bangkok in the hills of Chiang Mai. Inhale fragrant lemongrass as you indulge in a Kantoke dinner and learn to cook. Our experts will season your adventure with local spice and colour. And, for a memorable finish, explore the jungle-choked ruins of Cambodia’s Angkor Wat—the largest religious monument in the world.","[""Wildlife/Nature"", ""Culture/History"", ""Discovery Adventures"", ""Upgraded"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATTWD.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATTWD/TATBY6N_banner_thailand_buddha_statues.jpg,"[[""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
Ultimate Cambodian Adventure,14,"No matter where you travel in Cambodia, the past is always present. History, both ancient and modern, is everywhere here; whether you’re cycling in the shadows of the mighty Angkor Wat, wandering the streets of cosmopolitan Phnom Penh or exploring the Irrawaddy in search of river dolphins, you can’t escape the pull of time that shaped—and continues to shape—this arresting land. Our trip includes a glimpse of the future as well; travellers can visit a Planeterra-sponsored eye clinic where young and old receive free opthalmic care.","[""Photography"", ""Chill Out"", ""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Merchandising"", ""New Trips"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATUC.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/cambodia/ATUC/ATUC.jpg,"[[""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
Thailand Volunteer & Hilltribe Trek,13,"Experience the diversity of Thailand on an adventure that includes hilltribe trekking in the north, beach time in the south and life-changing volunteer projects on a pristine Andaman island. You’ll make a difference in the lives of disadvantaged children as you pitch-in at the local school and after a rewarding day, you can really immerse yourself in the island lifestyle as nights are spent in a beachside homestay. Then trade the beach for the hills and a chance to trek to resilient hilltribe villages.","[""Volunteer"", ""Basic"", ""3"", ""Merchandising"", ""New Trips"", ""Small Group""]",Phuket,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATVJ.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATVJ/ATVJ.jpg,"[[""TH"", ""Thailand""]]"
Uzbekistan Discovered,12,"From the remarkable mosques and architecture of Tashkent to the ancient capital of Khiva, follow the legendary Silk Road through the exotic best of Uzbekistan. Indulge in steamy marble hammams, roam the twisting lanes of ancient bazaars and explore the monuments and minarets of Samarkand. Your CEO will lead the way, taking care of the hassles and leaving you free to explore a land rich in culture and history. For a great taste of enigmatic Uzbekistan, this twelve-day adventure serves up only the best.","[""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Merchandising"", ""New Trips"", ""Small Group""]",Tashkent,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AUUK.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/uzbekistan/AUUK/AUUK.jpg,"[[""UZ"", ""Uzbekistan""]]"
Best of Vietnam,15,"From the intensity of Saigon's streets to spectacular rice terraces, travel the length of Vietnam and savour its natural, cultural and historical delights. Meet the H'mong people and other minority villagers on a hilltribe excursion and sail into the photographic possibilities of beautiful Halong Bay. With the services of a CEO and your accommodation and transport taken care of, this trip offers great value as it introduces the region’s main sights, providing plenty of flexibility so you can experience an adventure you'll never forget.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Merchandising"", ""Top Seller"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVBV.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVBV/AVBV_banner_vietnam_halong_bay_boats.jpg,"[[""VN"", ""Viet Nam""]]"
Classic Vietnam Hanoi to Saigon,10,"Sail through limestone karsts aboard a traditional junk and walk the streets of imperial capitals. From vibrant Hanoi and the natural beauty of Halong Bay, the atmospheric imperial capital of Hue and the charms of Hoi An, to modern day life of Saigon, experience the energy of Vietnam in 10 jam-packed days. An experienced CEO will lead you to must-see highlights but allow plenty of time for you to do your own thing.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVCH.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVCH/AVCH-street-vendor.jpg,"[[""VN"", ""Viet Nam""]]"
Classic Vietnam Hanoi to Ho Chi Minh City,10,"Sail through limestone karsts aboard a traditional junk boat and walk the streets of imperial capitals. From vibrant Hanoi, the natural beauty of Halong Bay, the atmospheric imperial capital of Hue and the charms of Hoi An to the modern day life of Saigon, experience the energy of Vietnam in 10 jam-packed days. An experienced CEO will lead you to must-see highlights but allow plenty of time for you to do your own thing.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/AVCH.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVCH/AVCH-street-vendor.jpg,"[[""VN"", ""Viet Nam""]]"
Cambodia Experience,9,"Stand in awe of the architectural achievement of Angkor Wat and contemplate the horrors of the Killing Fields at Phnom Penh. This nine-day trip is ideal for the traveller who is short on time but wants to soak up the colours, culture and history of this incredible country. Its natural beauty, coupled with its tumultuous history, make this country a truly fascinating destination. With your accommodation, transportation and entrance to Angkor arranged by our CEOs, you can concentrate on experiencing the region's highlights.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Ho Chi Minh City,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVCW.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/cambodia/AVCW/AVCW_banner_cambodia_angkor_wat_sunset.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
Cultural Treasures of Vietnam,14,"Treasured culture, stunning scenery, turbulent history—Vietnam has the perfect set of ingredients for adventure travel and this trip is the recipe that brings them together with more than a dash of comfort. Get off the beaten path and take a peek behind the scenes at the places and people that make this country so intriguing. Changing at a scorching rate, this is the perfect time to experience Vietnam at its most dynamic.","[""Photography"", ""Culture/History"", ""Discovery Adventures"", ""Upgraded"", ""2"", ""Merchandising"", ""New Trips"", ""Small Group""]",Ho Chi Minh City,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVDVD.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVDVD/AVDVD.jpg,"[[""VN"", ""Viet Nam""]]"
Cycle Vietnam,13,"Are you bored of spin classes and biking the same old trails at home? The cure is Vietnam. This 13-day trip is one of Asia's classic cycling journeys, riding from Hanoi to Ho Chi Minh and giving you a unique viewpoint of the countryside. With thousands of kilometres of stunning beaches and beautiful coastal roads as well as some of the freshest seafood around, this trek is an indulgent experience whether in the saddle or out. Prepare to have your cycling legs challenged.","[""Cycling"", ""Active"", ""Standard"", ""4"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/AVEC_1.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVCV/AVCV_banner_vietnam_rice_terraces.jpg,"[[""VN"", ""Viet Nam""]]"
Essential Vietnam & Cambodia,17,"A wide-ranging adventure showcasing the region’s natural wonders and fascinating cultures. This 17-day trip offers a combination of guided excursions and free time to explore beaches and ruins, urban culture and awe-inspiring landscapes. Cruise the Mekong overnight on a traditional sailing junk in Halong Bay. Witness the heights of Cambodia's past at Angkor Wat and contemplate its lows walking the infamous Killing Fields. Although many activities are included, there is still plenty of time to explore on your own and create the ultimate adventure.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVEV.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVEV/AVEV_banner_vietnam_hanoi_street.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
Vietnam Family Adventure,10,"Marvel at Vietnam’s amazing limestone karsts and devour its delicious cuisine on this ultimate family vacation. You'll learn why worshippers burn incense before Buddha statues and why motorbikes and cyclos rule the roads. But this is no fieldtrip and there's plenty of free time left for exploring, swimming and family fun. This adventure includes a helpful CEO to lead the way and take the hassle out of planning while still offering adventurous families an exciting cultural journey through this captivating country.","[""Wildlife/Nature"", ""Family"", ""Culture/History"", ""Family"", ""Standard"", ""2"", ""Merchandising"", ""New Trips"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVFV.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVFV/AVFV.jpg,"[[""VN"", ""Viet Nam""]]"
"Vietnam Hike, Bike & Kayak",10,"Perfect for the active adventurer, this trip will have you hiking, biking and paddling through the best of Vietnam. Kayak through Halong Bay’s towering limestone karsts, trek the Mai Chau area and cycle through small towns for an authentic taste of Vietnam. When you’re not peddling or paddling, you'll visit the country's cultural highlights, like the Cu Chi Tunnels and Emperor's Tomb or overnight at a local family’s homestay. Whether by bike or on foot, this tour will keep you grounded in Vietnam's intriguing culture.","[""Cycling"", ""Culture/History"", ""Active"", ""Standard"", ""4"", ""Small Group""]",Ho Chi Minh City,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVHB.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVHB/AVHB_halong.jpg,"[[""VN"", ""Viet Nam""]]"
Timeless Vietnam,13,"For those who want the complete experience but prefer a more comfortable option, this adventure explores the best of Vietnam’s history, culture and cuisine. From the breathless beauty of Halong Bay to the former imperial capital of Hue, the ancient port town of Hoi An and the Mekong Delta, Vietnam offers adventurous visitors a chance to explore its ancient past, recent history and promising future. With comfortable accommodation and transport by private air-conditioned van arranged by your CEO, you'll have plenty of time to appreciate the incredible beauty and remarkable people of Vietnam.","[""Photography"", ""Chill Out"", ""Culture/History"", ""Classic"", ""Upgraded"", ""2"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/AVHC.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/AVHC/banner_AVHC.jpg,"[[""VN"", ""Viet Nam""]]"
Hanoi to Hong Kong,15,"Looking to mix a little rural living with your adventures in Asia’s big cities? This 15-day trip across China and Vietnam fits the bill and then some, getting you to the metropolises and out into the gorgeous countryside of both countries. Between Hanoi and Hong Kong, you’ll experience the stunning cliffs of Halong Bay and Guilin’s limestone karsts, and get a hands-on feel for the landscape by hiking, rock-climbing and rafting in Yangshuo. Toss in personal encounters with some of the region’s friendliest people and you’ve got yourself the perfect balance of rural and urban life.","[""Culture/History"", ""Classic"", ""Standard"", ""3"", ""New Trips"", ""Small Group""]",Hanoi,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/AVHK.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/china/AVHK/AVHK_banner_vietnam_smoking.jpg,"[[""HK"", ""Hong Kong""], [""VN"", ""Viet Nam""], [""CN"", ""China""]]"
